Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed,Result
25.0,1.0,0.0,167.6,78.9,0.0,3.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,0.174,120.0,0.2849855500689528
45.0,1.0,0.0,172.7,102.1,2.0,3.0,1.0,2.0,1.0,0.0,1.0,12.0,2.0,0.99,94.0,0.70866653443616
20.0,1.0,0.0,165.1,83.0,0.0,2.0,1.0,2.0,1.0,0.0,6.0,0.0,1.0,0.715,113.0,0.6827514594707429
31.0,1.0,0.0,175.1,70.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0,0.0,0.477,72.0,0.4761935955663539
44.0,1.0,0.0,172.7,76.2,1.0,2.0,0.0,0.0,1.0,1.0,12.0,1.0,1.0,0.051,95.0,0.268874296640169
22.0,2.0,0.0,188.0,105.2,2.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,0.184,103.0,0.3575727235104747
27.0,2.0,0.0,180.3,118.4,1.0,3.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.851,57.0,0.628328830468636
39.0,2.0,0.0,190.5,92.5,2.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,0.309,114.0,0.4396928678690145
28.0,2.0,0.0,172.7,89.8,2.0,3.0,0.0,1.0,1.0,0.0,10.0,13.0,0.0,0.55,66.0,0.4272273261143293
21.0,2.0,0.0,170.2,74.8,1.0,2.0,2.0,2.0,1.0,0.0,0.0,15.0,1.0,0.937,79.0,0.7294495803422522
38.0,1.0,0.0,160.0,65.8,2.0,2.0,2.0,1.0,1.0,1.0,5.0,14.0,0.0,0.091,100.0,0.38775071636597
21.0,1.0,0.0,177.8,79.8,0.0,2.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,0.505,103.0,0.593304275719611
25.0,2.0,0.0,182.9,81.6,0.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,0.38,62.0,0.4136444421871352
20.0,1.0,0.0,165.1,83.0,2.0,3.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,0.13,128.0,0.2696626668943956
50.0,1.0,0.0,167.6,63.9,1.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,2.0,0.569,65.0,0.4360556799961959
28.0,2.0,0.0,172.7,65.8,0.0,3.0,2.0,2.0,1.0,1.0,11.0,8.0,2.0,0.212,69.0,0.32863748640293833
34.0,1.0,0.0,188.0,99.3,0.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,0.708,71.0,0.5828049570549209
22.0,1.0,0.0,172.7,68.9,0.0,0.0,1.0,0.0,1.0,1.0,9.0,13.0,1.0,0.212,62.0,0.3192394292366436
33.0,2.0,0.0,185.4,113.4,1.0,3.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,0.7829999999999999,126.0,0.662889146549715
29.0,2.0,0.0,175.3,85.3,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.535,99.0,0.5343757780822841
24.0,1.0,0.0,175.3,89.8,1.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,2.0,0.8270000000000001,114.0,0.6097667705929689
24.0,1.0,0.0,172.7,90.7,2.0,0.0,0.0,0.0,1.0,0.0,5.0,11.0,1.0,0.933,60.0,0.6021096161618805
32.0,0.0,0.0,172.7,72.1,1.0,0.0,2.0,0.0,0.0,0.0,5.0,14.0,2.0,0.777,59.0,0.6002577421335691
19.0,2.0,0.0,167.6,74.4,1.0,0.0,2.0,0.0,0.0,1.0,6.0,5.0,2.0,0.325,118.0,0.4528263761683882
20.0,2.0,0.0,175.3,81.2,1.0,3.0,2.0,2.0,1.0,1.0,9.0,15.0,0.0,0.024,76.0,0.2256487535052956
32.0,2.0,0.0,182.9,77.1,1.0,3.0,2.0,0.0,0.0,1.0,10.0,0.0,2.0,0.847,118.0,0.6791582784857269
40.0,2.0,0.0,180.3,71.2,2.0,0.0,1.0,0.0,0.0,0.0,3.0,14.0,2.0,0.16899999999999998,128.0,0.3815307803361288
26.0,1.0,0.0,187.9,59.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.157,82.0,0.22132601916428302
22.0,1.0,0.0,177.8,71.2,0.0,1.0,0.0,1.0,0.0,0.0,6.0,10.0,0.0,0.279,56.0,0.25929272210146
40.0,1.0,0.0,174.42525773195874,105.2,1.0,1.0,2.0,0.0,0.0,1.0,12.0,7.0,1.0,0.463,117.0,0.5200804301632977
26.0,1.0,0.0,187.9,59.4,0.0,3.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.423,65.0,0.44017674226644377
42.0,2.0,0.0,177.8,89.8,1.0,0.0,0.0,0.0,1.0,0.0,12.0,15.0,1.0,0.201,95.0,0.26655347492042786
24.0,2.0,0.0,172.7,69.4,1.0,3.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.094,129.0,0.34044872992334285
32.0,1.0,0.0,175.3,101.2,0.0,1.0,1.0,1.0,1.0,0.0,6.0,4.0,2.0,0.955,129.0,0.7231658743252759
30.0,0.0,0.0,180.3,105.7,2.0,0.0,2.0,0.0,1.0,1.0,6.0,14.0,2.0,0.6579999999999999,129.0,0.6176520601583181
22.0,1.0,0.0,172.7,68.9,1.0,3.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,0.971,66.0,0.6805565407525401
20.0,1.0,0.0,167.6,70.8,1.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,1.0,0.988,70.0,0.6896038533371703
22.0,2.0,0.0,177.8,101.6,2.0,2.0,2.0,2.0,1.0,0.0,8.0,3.0,2.0,0.049,69.0,0.3233197663785137
19.0,1.0,0.0,170.2,82.6,0.0,3.0,0.0,2.0,0.0,1.0,5.0,14.0,1.0,0.499,107.0,0.4501193947761724
25.0,1.0,0.0,170.2,68.0,1.0,2.0,0.0,0.0,0.0,1.0,12.0,3.0,0.0,0.496,93.0,0.5093857938761059
21.0,1.0,0.0,167.6,78.9,1.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,2.0,0.7879999999999999,98.0,0.6406055032293871
40.0,2.0,0.0,177.8,117.9,1.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.123,77.0,0.19299867437433305
25.0,2.0,0.0,182.9,81.6,1.0,0.0,2.0,0.0,1.0,0.0,5.0,15.0,2.0,0.753,101.0,0.6297187859406054
44.0,1.0,0.0,172.7,76.2,2.0,3.0,1.0,1.0,0.0,0.0,6.0,4.0,1.0,0.79,59.0,0.6056357219964793
42.0,2.0,0.0,177.8,89.8,2.0,3.0,0.0,2.0,1.0,1.0,2.0,12.0,1.0,0.004,88.0,0.1337929912002139
43.0,1.0,0.0,170.2,99.8,2.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.253,63.0,0.2533131702153276
30.0,2.0,0.0,172.7,75.7,1.0,3.0,1.0,0.0,1.0,1.0,12.0,10.0,1.0,0.385,59.0,0.4126077838728141
24.0,1.0,0.0,185.4,81.6,1.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,2.0,0.7390000000000001,112.0,0.6341635540045337
21.0,1.0,0.0,174.42525773195874,81.2,1.0,1.0,0.0,0.0,0.0,1.0,2.0,13.0,2.0,0.7,60.0,0.4967634432141284
42.0,2.0,0.0,177.8,89.8,0.0,2.0,0.0,1.0,1.0,0.0,10.0,8.0,2.0,0.77,84.0,0.6209194151384929
31.0,1.0,0.0,172.7,88.5,0.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,1.0,0.677,72.0,0.4990573001617568
19.0,2.0,0.0,167.6,74.4,1.0,0.0,1.0,0.0,0.0,0.0,12.0,7.0,2.0,0.865,122.0,0.6885798068470061
32.0,2.0,0.0,167.6,81.6,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,0.452,95.0,0.4105728315324485
27.0,2.0,0.0,167.6,70.3,0.0,2.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0,0.58,92.0,0.6138026315335672
20.0,1.0,0.0,188.0,98.9,0.0,3.0,2.0,0.0,0.0,1.0,11.0,4.0,0.0,0.005,119.0,0.2745239706844277
21.0,1.0,0.0,177.8,79.8,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.146,61.0,0.2788180183679453
34.0,2.0,0.0,174.42525773195874,109.3,2.0,1.0,2.0,0.0,0.0,0.0,8.0,12.0,2.0,0.448,91.0,0.4836209968288275
23.0,1.0,0.0,177.8,73.9,1.0,3.0,2.0,1.0,1.0,1.0,12.0,0.0,2.0,0.014,110.0,0.2674357530221875
19.0,1.0,0.0,172.7,70.8,0.0,1.0,2.0,0.0,1.0,0.0,8.0,8.0,0.0,0.42,57.0,0.4288608817606764
22.0,1.0,0.0,170.2,83.5,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.031,56.0,0.20136036154923045
20.0,1.0,0.0,188.0,98.9,2.0,1.0,0.0,1.0,1.0,1.0,10.0,6.0,1.0,0.282,88.0,0.3052509958412131
19.0,1.0,0.0,167.6,64.4,0.0,2.0,1.0,2.0,0.0,0.0,4.0,6.0,0.0,0.7959999999999999,103.0,0.7023381862916661
19.0,1.0,0.0,167.6,64.4,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.223,129.0,0.41235882661876616
38.0,1.0,0.0,160.0,65.8,2.0,2.0,1.0,2.0,1.0,0.0,11.0,5.0,0.0,0.292,71.0,0.4592023300802459
40.0,1.0,0.0,177.8,134.3,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.187,66.0,0.31000414952606564
32.0,1.0,0.0,170.2,104.8,2.0,3.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,0.928,103.0,0.6397202163300144
36.0,1.0,0.0,175.3,88.5,0.0,2.0,0.0,2.0,1.0,0.0,9.0,2.0,2.0,0.858,59.0,0.6328764524254212
29.0,2.0,0.0,177.8,72.6,0.0,0.0,1.0,0.0,1.0,1.0,10.0,2.0,1.0,0.244,62.0,0.337793742239866
34.0,2.0,0.0,180.3,130.6,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.617,89.0,0.5611772876534822
49.0,1.0,0.0,175.3,93.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,7.0,1.0,0.682,69.0,0.5695118063957821
40.0,1.0,0.0,177.8,134.3,2.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.637,100.0,0.5109761808094317
41.0,2.0,0.0,167.6,89.8,2.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.607,92.0,0.5598055898474599
29.0,1.0,0.0,182.9,78.9,0.0,3.0,1.0,1.0,1.0,0.0,5.0,13.0,1.0,0.841,82.0,0.6467258855576844
20.0,1.0,0.0,180.3,99.8,2.0,1.0,2.0,0.0,1.0,0.0,10.0,10.0,1.0,0.46,78.0,0.4746069075671186
19.0,1.0,0.0,170.2,83.5,2.0,1.0,0.0,0.0,0.0,1.0,11.0,3.0,1.0,0.016,94.0,0.15025371398815074
21.0,2.0,0.0,185.4,68.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.316,84.0,0.4064906448772844
42.0,2.0,0.0,177.8,89.8,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.932,86.0,0.6830449669697021
25.0,1.0,0.0,175.3,71.2,1.0,2.0,2.0,1.0,0.0,0.0,12.0,1.0,2.0,0.494,82.0,0.5676847293559101
26.0,2.0,0.0,165.1,58.5,0.0,3.0,0.0,0.0,1.0,0.0,8.0,7.0,0.0,0.188,84.0,0.2432258912398015
28.0,2.0,0.0,167.6,92.5,2.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,0.419,78.0,0.37079973313314935
38.0,1.0,0.0,160.0,59.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,9.0,2.0,0.8220000000000001,76.0,0.5705244250424699
30.0,1.0,0.0,182.9,86.1,2.0,2.0,1.0,0.0,0.0,1.0,11.0,13.0,2.0,0.8079999999999999,69.0,0.6797773503355609
39.0,2.0,0.0,190.5,92.5,2.0,3.0,0.0,2.0,1.0,1.0,1.0,12.0,2.0,0.316,100.0,0.34115581292192626
21.0,2.0,0.0,180.3,73.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,0.949,122.0,0.7162248247470548
26.0,0.0,0.0,170.2,80.7,2.0,3.0,2.0,1.0,1.0,1.0,10.0,3.0,0.0,0.495,64.0,0.4759615905316581
23.0,1.0,0.0,172.7,83.5,0.0,2.0,0.0,2.0,1.0,0.0,0.0,14.0,0.0,0.472,111.0,0.5177786904530866
25.0,1.0,0.0,170.2,68.0,2.0,0.0,2.0,0.0,1.0,0.0,10.0,5.0,2.0,0.08199999999999999,84.0,0.2722570909093009
24.0,2.0,0.0,172.7,69.4,2.0,2.0,2.0,1.0,1.0,0.0,9.0,0.0,2.0,0.18600000000000005,124.0,0.467526313094793
24.0,2.0,0.0,172.7,69.4,2.0,3.0,1.0,0.0,0.0,0.0,9.0,13.0,1.0,0.025,74.0,0.2234172300889376
41.0,1.0,0.0,165.1,74.8,2.0,1.0,2.0,0.0,0.0,1.0,7.0,9.0,2.0,0.8240000000000001,119.0,0.6718458151835239
29.0,2.0,0.0,175.3,85.3,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.331,114.0,0.5271209997807046
18.0,1.0,0.0,174.42525773195874,64.4,0.0,0.0,2.0,0.0,0.0,0.0,11.0,14.0,1.0,0.004,75.0,0.2118428511472464
28.0,2.0,0.0,172.7,65.8,2.0,3.0,1.0,1.0,0.0,0.0,11.0,9.0,0.0,0.242,88.0,0.3707566069557312
20.0,1.0,0.0,185.4,91.2,0.0,3.0,1.0,2.0,1.0,0.0,8.0,8.0,1.0,0.99,104.0,0.7160543243130459
40.0,1.0,0.0,177.8,134.3,1.0,2.0,2.0,1.0,0.0,1.0,12.0,11.0,1.0,0.936,110.0,0.7501945899477916
32.0,2.0,0.0,182.9,77.1,1.0,1.0,1.0,2.0,0.0,1.0,5.0,1.0,1.0,0.491,60.0,0.4692826556539221
23.0,1.0,0.0,177.8,73.9,0.0,1.0,1.0,1.0,1.0,0.0,12.0,12.0,1.0,0.265,76.0,0.36812289130451387
30.0,1.0,0.0,160.0,71.7,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,2.0,0.316,83.0,0.40523773383860257
41.0,1.0,0.0,165.1,74.8,0.0,2.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,0.7440000000000001,105.0,0.6298092955281835
39.0,2.0,0.0,182.9,108.9,1.0,0.0,2.0,0.0,0.0,1.0,7.0,14.0,0.0,0.9,60.0,0.6498274636719203
26.0,1.0,0.0,154.9,103.0,1.0,2.0,2.0,0.0,0.0,1.0,10.0,12.0,0.0,0.562,78.0,0.5930126023499374
26.0,1.0,0.0,154.9,103.0,2.0,3.0,1.0,0.0,0.0,1.0,11.0,11.0,1.0,0.632,66.0,0.5439862983927171
24.0,1.0,0.0,185.4,81.6,2.0,2.0,0.0,0.0,1.0,0.0,8.0,12.0,0.0,0.456,66.0,0.4584918167315938
31.0,2.0,0.0,167.6,68.0,0.0,3.0,2.0,1.0,0.0,1.0,6.0,4.0,0.0,0.005,85.0,0.2267399149082311
40.0,2.0,0.0,177.8,117.9,2.0,2.0,0.0,1.0,1.0,1.0,12.0,6.0,1.0,0.321,88.0,0.4141830811670546
31.0,2.0,0.0,177.8,97.1,2.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,1.0,0.062,119.0,0.21537402088076474
38.0,1.0,0.0,160.0,59.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,15.0,0.0,0.095,112.0,0.3182961228895381
23.0,1.0,0.0,172.7,114.3,1.0,3.0,0.0,0.0,1.0,1.0,0.0,9.0,2.0,0.31,86.0,0.3189699775828033
51.0,2.0,0.0,175.3,89.8,2.0,3.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,0.965,123.0,0.7219711390393092
28.0,2.0,0.0,175.3,90.7,2.0,1.0,2.0,2.0,1.0,1.0,2.0,15.0,2.0,0.387,89.0,0.4502788589245543
24.0,1.0,0.0,172.7,90.7,0.0,2.0,2.0,0.0,1.0,1.0,8.0,1.0,2.0,0.341,116.0,0.5339469751319149
25.0,2.0,0.0,175.3,113.4,2.0,2.0,2.0,1.0,0.0,1.0,7.0,9.0,2.0,0.27,109.0,0.4922306307055365
28.0,2.0,0.0,165.1,79.8,0.0,1.0,1.0,0.0,0.0,1.0,3.0,9.0,0.0,0.815,124.0,0.6727500402692277
24.0,1.0,0.0,182.9,144.2,0.0,2.0,1.0,1.0,0.0,0.0,10.0,11.0,2.0,0.736,127.0,0.7008148178861301
38.0,2.0,0.0,172.7,70.8,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.382,101.0,0.4619598531769308
23.0,1.0,0.0,177.8,93.9,0.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,0.0,0.532,118.0,0.55307454178209
49.0,1.0,0.0,175.3,93.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,2.0,0.792,82.0,0.5633997366363868
39.0,1.0,0.0,167.6,86.2,2.0,1.0,0.0,2.0,0.0,1.0,12.0,2.0,2.0,0.213,81.0,0.25424876534269025
39.0,0.0,0.0,182.9,97.5,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.537,129.0,0.4949157942924453
25.0,1.0,0.0,167.6,68.0,2.0,2.0,0.0,1.0,1.0,1.0,6.0,1.0,2.0,0.309,62.0,0.3746745255150088
34.0,2.0,0.0,174.42525773195874,109.3,2.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,1.0,0.194,103.0,0.3632284201192885
24.0,1.0,0.0,170.2,71.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,58.0,0.3637925291791869
35.0,2.0,0.0,165.1,67.1,0.0,3.0,1.0,0.0,0.0,0.0,8.0,14.0,2.0,0.875,121.0,0.6912000530166633
37.0,2.0,1.0,160.0,85.3,1.0,0.0,2.0,0.0,1.0,0.0,6.0,12.0,1.0,0.588,90.0,0.5491754984681744
35.0,2.0,0.0,175.3,68.0,1.0,3.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.65,63.0,0.5490358018720711
50.0,1.0,0.0,167.6,63.9,0.0,3.0,2.0,2.0,0.0,1.0,7.0,9.0,1.0,0.823,126.0,0.6772140547986101
34.0,1.0,0.0,188.0,99.3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,1.0,0.999,101.0,0.7167114980177683
30.0,1.0,0.0,175.3,68.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,0.115,127.0,0.3498299690985029
40.0,1.0,0.0,174.42525773195874,105.2,2.0,1.0,0.0,0.0,0.0,1.0,7.0,4.0,2.0,0.454,119.0,0.44110345385440025
24.0,2.0,0.0,182.9,63.5,1.0,2.0,2.0,1.0,1.0,0.0,10.0,10.0,0.0,0.996,72.0,0.7422179940278121
20.0,1.0,0.0,188.0,98.9,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,2.0,0.251,127.0,0.42489468329531604
31.0,1.0,0.0,172.7,78.5,1.0,0.0,1.0,0.0,1.0,0.0,6.0,12.0,0.0,0.404,113.0,0.48698470459730603
27.0,2.0,0.0,167.6,65.3,1.0,0.0,2.0,0.0,1.0,0.0,9.0,2.0,0.0,0.259,117.0,0.4168306107327901
31.0,0.0,0.0,172.7,92.1,1.0,0.0,0.0,0.0,1.0,1.0,10.0,6.0,1.0,0.947,125.0,0.6657384368468546
35.0,2.0,0.0,165.1,67.1,0.0,2.0,0.0,2.0,1.0,0.0,12.0,4.0,2.0,0.945,70.0,0.6746614576345088
24.0,1.0,0.0,172.7,90.7,2.0,3.0,0.0,2.0,0.0,0.0,9.0,1.0,1.0,0.715,82.0,0.5282754546582595
23.0,1.0,0.0,177.8,93.9,2.0,3.0,2.0,2.0,0.0,1.0,7.0,0.0,2.0,0.7909999999999999,74.0,0.6200891999644056
44.0,1.0,0.0,172.7,76.2,2.0,3.0,0.0,0.0,1.0,1.0,8.0,3.0,2.0,0.185,85.0,0.24280246639921105
24.0,1.0,0.0,165.1,73.9,0.0,3.0,1.0,2.0,0.0,1.0,12.0,5.0,0.0,0.637,96.0,0.5770642327276296
24.0,1.0,0.0,165.1,73.9,2.0,3.0,1.0,0.0,0.0,1.0,3.0,13.0,0.0,0.957,120.0,0.7172945858053511
28.0,2.0,0.0,172.7,65.8,0.0,3.0,0.0,2.0,0.0,0.0,8.0,4.0,0.0,0.5329999999999999,104.0,0.4640417713318458
39.0,2.0,0.0,170.2,97.5,1.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,0.315,62.0,0.2892522072648739
24.0,2.0,0.0,172.7,69.4,2.0,2.0,0.0,1.0,1.0,0.0,7.0,15.0,2.0,0.489,94.0,0.5071236817681885
19.0,2.0,0.0,167.6,74.4,2.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.609,68.0,0.4604246156141089
22.0,1.0,0.0,170.2,83.5,2.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,2.0,0.471,103.0,0.5084595469459948
19.0,1.0,0.0,170.2,82.6,2.0,2.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,0.705,98.0,0.6076895895643509
21.0,2.0,0.0,185.4,68.0,0.0,1.0,1.0,2.0,0.0,1.0,9.0,15.0,1.0,0.095,115.0,0.3223344055691173
30.0,2.0,0.0,190.5,128.8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,13.0,2.0,0.208,89.0,0.2624147689192404
20.0,1.0,0.0,170.2,66.7,2.0,1.0,0.0,1.0,0.0,0.0,6.0,7.0,1.0,0.321,79.0,0.3159576051688747
38.0,2.0,0.0,172.7,70.8,0.0,3.0,0.0,0.0,0.0,1.0,3.0,13.0,1.0,0.47,102.0,0.4288608817606764
21.0,2.0,0.0,170.2,74.8,2.0,1.0,1.0,2.0,0.0,0.0,3.0,4.0,1.0,0.327,78.0,0.40494516852239626
45.0,1.0,0.0,172.7,102.1,2.0,3.0,2.0,2.0,1.0,0.0,10.0,14.0,0.0,0.7440000000000001,71.0,0.5980462384101237
31.0,1.0,0.0,170.2,119.7,2.0,2.0,1.0,0.0,1.0,0.0,0.0,11.0,2.0,0.446,117.0,0.5819458667555225
20.0,1.0,0.0,172.7,83.5,1.0,0.0,1.0,0.0,1.0,1.0,10.0,7.0,1.0,0.7390000000000001,126.0,0.6465513280069702
24.0,1.0,0.0,167.6,67.6,2.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,0.446,73.0,0.4616451578054425
23.0,1.0,0.0,172.7,114.3,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.7020000000000001,95.0,0.6036055371671426
38.0,1.0,0.0,160.0,65.8,2.0,2.0,0.0,0.0,1.0,0.0,9.0,1.0,2.0,0.083,111.0,0.3099137569814329
36.0,2.0,0.0,188.0,94.8,2.0,1.0,2.0,0.0,0.0,0.0,2.0,11.0,2.0,0.508,118.0,0.5421531045608434
41.0,1.0,0.0,165.1,74.8,0.0,2.0,1.0,0.0,0.0,0.0,11.0,2.0,1.0,0.598,66.0,0.596502407825163
34.0,1.0,0.0,177.8,85.7,2.0,1.0,1.0,2.0,0.0,1.0,8.0,14.0,1.0,0.024,80.0,0.2313354818859442
22.0,1.0,0.0,177.8,88.0,0.0,2.0,0.0,1.0,1.0,1.0,11.0,14.0,0.0,0.5760000000000001,92.0,0.5458143139521233
25.0,2.0,0.0,175.3,113.4,2.0,0.0,2.0,0.0,0.0,0.0,10.0,11.0,1.0,0.856,95.0,0.6634213603112348
39.0,0.0,0.0,182.9,97.5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.487,69.0,0.4777386013816813
25.0,2.0,0.0,175.3,130.6,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.655,67.0,0.6207657765224178
36.0,2.0,0.0,188.0,94.8,2.0,3.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,0.845,120.0,0.622606292964113
23.0,1.0,0.0,165.1,96.6,1.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,0.0,0.716,76.0,0.5911291941087534
24.0,1.0,0.0,182.9,144.2,0.0,0.0,2.0,0.0,1.0,1.0,5.0,5.0,2.0,0.963,127.0,0.7242136740822311
25.0,1.0,0.0,180.3,70.3,1.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.624,103.0,0.5784299587717677
31.0,2.0,0.0,177.8,100.7,0.0,3.0,0.0,2.0,1.0,1.0,1.0,14.0,0.0,0.863,56.0,0.568260525318098
27.0,1.0,0.0,170.2,84.4,1.0,3.0,2.0,2.0,1.0,0.0,6.0,12.0,2.0,0.785,68.0,0.6120858105347687
39.0,2.0,0.0,165.1,83.0,2.0,1.0,2.0,0.0,1.0,0.0,11.0,7.0,2.0,0.7090000000000001,71.0,0.5832340144059279
30.0,1.0,0.0,165.1,80.3,1.0,3.0,0.0,2.0,0.0,1.0,2.0,6.0,2.0,0.309,85.0,0.3170374001973148
23.0,1.0,0.0,177.8,73.9,2.0,2.0,0.0,2.0,1.0,1.0,1.0,9.0,1.0,0.5760000000000001,58.0,0.5090154365230833
34.0,2.0,0.0,180.3,130.6,2.0,3.0,1.0,0.0,1.0,1.0,8.0,6.0,2.0,0.711,69.0,0.5821111774536507
46.0,1.0,0.0,188.0,86.2,2.0,3.0,0.0,0.0,0.0,1.0,5.0,11.0,2.0,0.34700000000000003,97.0,0.3549097952571427
49.0,2.0,0.0,175.3,98.4,2.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,2.0,0.141,113.0,0.25537085153564004
27.0,2.0,0.0,167.6,65.3,2.0,2.0,1.0,1.0,0.0,1.0,7.0,10.0,2.0,0.8170000000000001,56.0,0.6723666746270458
29.0,2.0,0.0,167.6,76.7,1.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,2.0,0.118,94.0,0.21432479729665666
38.0,1.0,0.0,175.3,99.3,2.0,1.0,1.0,0.0,0.0,0.0,11.0,11.0,2.0,0.22,95.0,0.3674743482157748
34.0,2.0,0.0,180.3,130.6,1.0,0.0,2.0,0.0,1.0,0.0,5.0,10.0,1.0,0.6729999999999999,105.0,0.6011525564822325
28.0,1.0,0.0,182.9,82.6,2.0,3.0,1.0,0.0,0.0,0.0,12.0,4.0,2.0,0.271,103.0,0.4058643800498935
26.0,2.0,0.0,165.1,58.5,0.0,3.0,0.0,2.0,0.0,0.0,4.0,15.0,1.0,0.626,87.0,0.4910173417822088
28.0,1.0,0.0,172.7,69.4,0.0,0.0,2.0,0.0,1.0,1.0,6.0,4.0,2.0,0.934,123.0,0.7121831029927637
19.0,1.0,0.0,170.2,83.5,1.0,0.0,1.0,0.0,1.0,1.0,2.0,13.0,2.0,0.403,98.0,0.4691266862594349
30.0,1.0,0.0,165.1,80.3,0.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.353,57.0,0.3926675698690161
31.0,2.0,0.0,177.8,71.7,1.0,3.0,1.0,2.0,0.0,1.0,8.0,12.0,1.0,0.128,62.0,0.26938445978229525
31.0,1.0,0.0,160.0,66.2,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,0.102,114.0,0.2329438704262505
38.0,1.0,0.0,175.3,76.7,2.0,0.0,2.0,0.0,1.0,1.0,12.0,9.0,2.0,0.078,69.0,0.2488626445677961
