index,Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed
4379,49,高中及以上,男,175.3,98.4,轻,未婚,父母健在,没有孩子,平原,堵车,轻风,小雨,大,0.034,[73 83]
4380,29,高中及以上,男,177.8,88.0,轻,未婚,父母健在,没有孩子,平原,堵车,和风,小雨,中,0.08900000000000001,[85 88]
4381,24,初中,男,175.3,89.8,轻,已婚,父母健在,有多个子女,平原,通畅,大风,中雪,中,0.34,[83 61]
4382,31,高中及以上,男,175.3,91.6,中,已婚,父母健在,有多个子女,平原,堵车,强风,晴,小,0.128,[73 60]
4383,29,初中,男,182.9,133.8,中,已婚,父母健在,有一子女,有山,堵车,疾风,大雨,中,0.386,[81 66]
4384,32,小学及以下,男,172.7,72.1,轻,已婚,有一父或一母,有一子女,平原,堵车,软风,小雨,大,0.457,[77 72]
4385,22,初中,男,185.4,98.0,轻,已婚,有一父或一母,没有孩子,有山,通畅,疾风,大到暴雪,小,0.208,[68 72]
4386,51,高中及以上,男,170.2,88.0,轻,已婚,父母健在,有多个子女,平原,通畅,软风,阴天,中,0.364,[60 63]
4387,24,初中,男,180.3,81.6,中,未婚,父母健在,没有孩子,有山,通畅,烈风,雾,大,0.328,[86 72]
4388,21,高中及以上,男,180.3,73.0,中,已婚,有一父或一母,有多个子女,平原,堵车,狂风,冰雹,小,0.289,[86 84]
4389,28,高中及以上,男,172.7,89.8,轻,未婚,父母健在,没有孩子,有山,通畅,微风,大雨,大,0.035,[61 70]
4390,46,高中及以上,男,182.9,85.3,重,已婚,有一父或一母,有一子女,有山,堵车,和风,雨夹雪,大,0.12,[72 68]
4391,47,高中及以上,男,193.0,81.2,重,未婚,父母健在,没有孩子,有山,通畅,软风,暴雨,中,0.443,[89 62]
4392,42,高中及以上,男,177.8,89.8,轻,已婚,有一父或一母,有一子女,有山,通畅,大风,阴天,小,0.338,[68 70]
4393,28,高中及以上,男,167.6,92.5,中,未婚,有一父或一母,没有孩子,平原,堵车,狂风,大雨,大,0.218,[68 70]
4394,34,初中,男,188.0,99.3,重,未婚,父母健在,没有孩子,平原,通畅,大风,中雪,大,0.252,[61 83]
4395,39,高中及以上,男,182.9,88.9,中,已婚,有一父或一母,有多个子女,有山,通畅,微风,冻雨,大,0.342,[63 63]
4396,45,初中,男,172.7,102.1,中,未婚,有一父或一母,没有孩子,平原,通畅,无风,冻雨,中,0.338,[81 72]
4397,21,初中,男,167.6,78.9,轻,未婚,父母健在,没有孩子,平原,通畅,台风,暴雨,大,0.08199999999999999,[86 68]
4398,24,初中,男,167.6,67.6,轻,未婚,有一父或一母,没有孩子,平原,通畅,劲风,晴,大,0.361,[74 73]
4399,40,初中,男,177.8,134.3,中,未婚,父母健在,没有孩子,平原,堵车,软风,小雪,中,0.172,[64 73]
4400,27,高中及以上,男,167.6,70.3,轻,已婚,父母健在,没有孩子,平原,堵车,无风,暴雨,小,0.184,[81 75]
4401,30,小学及以下,男,180.3,105.7,重,已婚,有一父或一母,有多个子女,有山,堵车,劲风,小雨,大,0.3720000000000001,[77 82]
4402,22,初中,男,177.8,88.0,轻,已婚,有一父或一母,有一子女,有山,通畅,烈风,中雨,中,0.457,[70 89]
4403,20,初中,男,167.6,70.8,重,未婚,父母健在,没有孩子,平原,堵车,烈风,中雪,小,0.297,[87 70]
4404,20,初中,男,165.1,83.0,轻,已婚,父母健在,有一子女,有山,堵车,无风,阴天,小,0.184,[69 84]
4405,22,初中,男,170.2,63.5,重,未婚,父母健在,没有孩子,平原,堵车,暴风,阴天,大,0.384,[72 73]
4406,20,高中及以上,男,175.3,81.2,轻,已婚,有一父或一母,有一子女,平原,堵车,轻风,大雨,小,0.131,[75 77]
4407,22,初中,男,177.8,71.2,重,已婚,父母健在,有多个子女,有山,堵车,大风,霜冻,中,0.305,[82 62]
4408,31,高中及以上,男,177.8,100.7,轻,已婚,父母健在,有一子女,有山,通畅,狂风,霜冻,大,0.312,[66 61]
4409,31,初中,男,172.7,88.5,中,已婚,父母健在,有一子女,有山,堵车,软风,中雪,中,0.28600000000000003,[73 65]
4410,39,小学及以下,男,182.9,97.5,中,未婚,有一父或一母,没有孩子,有山,通畅,暴风,多云,中,0.14400000000000002,[77 61]
4411,40,初中,男,174.42525773195874,105.2,重,未婚,父母健在,没有孩子,平原,堵车,和风,晴,中,0.266,[69 81]
4412,19,初中,男,167.6,115.2,重,已婚,有一父或一母,有一子女,有山,堵车,大风,雨夹雪,小,0.481,[63 70]
4413,30,初中,女,160.0,85.7,重,已婚,有一父或一母,有多个子女,平原,通畅,狂风,雷阵雨,小,0.152,[63 63]
4414,27,初中,男,170.2,84.4,重,未婚,有一父或一母,没有孩子,有山,通畅,暴风,雷阵雨,大,0.27,[65 78]
4415,30,小学及以下,男,157.5,86.2,中,已婚,父母健在,没有孩子,有山,堵车,暴风,冰雹,大,0.439,[64 64]
4416,36,初中,男,175.3,88.5,中,已婚,父母健在,有一子女,平原,堵车,无风,多云,大,0.262,[88 75]
4417,19,初中,男,170.2,82.6,轻,未婚,父母健在,没有孩子,有山,通畅,无风,小雪,大,0.126,[61 71]
4418,19,初中,男,175.3,63.0,中,未婚,有一父或一母,没有孩子,平原,堵车,软风,雾,中,0.438,[72 68]
4419,45,高中及以上,女,157.5,64.0,轻,未婚,有一父或一母,没有孩子,有山,通畅,暴风,雷阵雨,中,0.172,[67 66]
4420,38,初中,男,175.3,76.7,重,已婚,有一父或一母,没有孩子,平原,堵车,和风,小雨,中,0.131,[84 67]
4421,29,高中及以上,男,175.3,85.3,中,已婚,父母健在,有一子女,有山,堵车,大风,小雪,中,0.017,[78 84]
4422,24,初中,男,172.7,90.7,重,未婚,父母健在,没有孩子,平原,通畅,软风,多云,中,0.378,[71 67]
4423,20,初中,男,170.2,66.7,重,已婚,有一父或一母,有多个子女,有山,通畅,大风,小雨,小,0.162,[64 86]
4424,41,高中及以上,男,167.6,89.8,重,已婚,父母健在,有多个子女,平原,堵车,软风,暴雨,中,0.034,[67 89]
4425,31,高中及以上,男,167.6,68.0,重,已婚,父母健在,有多个子女,平原,堵车,劲风,中雨,中,0.136,[73 78]
4426,28,初中,男,172.7,69.4,中,已婚,父母健在,有一子女,有山,通畅,烈风,雷阵雨,大,0.183,[70 79]
4427,37,高中及以上,女,160.0,85.3,中,未婚,有一父或一母,没有孩子,有山,堵车,大风,小雨,小,0.125,[61 70]
4428,29,高中及以上,男,177.8,72.6,轻,未婚,有一父或一母,没有孩子,有山,堵车,大风,霜冻,中,0.29,[84 83]
4429,24,高中及以上,男,172.7,69.4,轻,已婚,父母健在,没有孩子,有山,通畅,狂风,多云,中,0.16699999999999998,[65 66]
4430,26,小学及以下,男,170.2,80.7,轻,未婚,父母健在,没有孩子,平原,堵车,软风,霜冻,大,0.103,[86 71]
4431,19,高中及以上,男,177.8,68.0,轻,已婚,有一父或一母,有多个子女,平原,通畅,狂风,雾,大,0.402,[74 77]
4432,29,初中,男,182.9,78.9,轻,未婚,有一父或一母,没有孩子,有山,通畅,狂风,大雨,大,0.114,[71 74]
4433,31,初中,男,160.0,66.2,重,未婚,父母健在,没有孩子,有山,堵车,轻风,霜冻,小,0.303,[88 66]
4434,30,初中,男,175.3,73.9,重,已婚,有一父或一母,有多个子女,平原,堵车,软风,中雪,大,0.464,[67 79]
4435,25,高中及以上,男,170.2,63.0,中,已婚,有一父或一母,有多个子女,有山,通畅,强风,大到暴雪,中,0.16899999999999998,[74 65]
4436,33,高中及以上,男,185.4,101.2,轻,已婚,有一父或一母,没有孩子,平原,堵车,大风,小雪,小,0.439,[78 86]
4437,34,高中及以上,男,180.3,130.6,中,未婚,父母健在,没有孩子,有山,堵车,烈风,雾,小,0.038,[67 65]
4438,40,高中及以上,男,177.8,117.9,重,已婚,有一父或一母,有多个子女,有山,通畅,狂风,小雪,中,0.274,[79 63]
4439,28,初中,男,182.9,82.6,重,已婚,父母健在,有多个子女,有山,通畅,烈风,雾,小,0.08900000000000001,[72 64]
4440,20,初中,男,172.7,83.5,中,未婚,父母健在,没有孩子,平原,通畅,软风,中雨,大,0.046,[62 89]
4441,21,初中,男,174.42525773195874,81.2,轻,未婚,有一父或一母,没有孩子,有山,通畅,轻风,中雨,中,0.17,[71 86]
4442,38,初中,男,160.0,65.8,中,已婚,父母健在,没有孩子,有山,堵车,狂风,雨夹雪,小,0.12,[69 63]
4443,43,初中,男,170.2,99.8,轻,已婚,有一父或一母,有多个子女,有山,堵车,疾风,多云,大,0.039,[70 62]
4444,31,高中及以上,男,177.8,97.1,中,未婚,有一父或一母,没有孩子,有山,通畅,台风,小雨,小,0.37,[61 69]
4445,30,初中,男,170.2,91.6,轻,未婚,父母健在,没有孩子,有山,堵车,台风,雷阵雨,中,0.4,[86 68]
4446,36,初中,男,162.6,87.5,轻,未婚,父母健在,没有孩子,平原,通畅,台风,中雨,小,0.208,[81 86]
4447,29,高中及以上,男,167.6,76.7,重,已婚,父母健在,有多个子女,有山,通畅,和风,大到暴雪,中,0.309,[72 60]
4448,32,高中及以上,男,167.6,81.6,轻,已婚,父母健在,有多个子女,有山,堵车,轻风,雷阵雨,中,0.009000000000000001,[82 71]
4449,22,初中,男,172.7,68.9,轻,已婚,父母健在,没有孩子,有山,堵车,轻风,雾,中,0.212,[63 68]
4450,25,初中,男,167.6,78.9,中,已婚,父母健在,有一子女,平原,堵车,微风,冻雨,小,0.039,[63 82]
4451,32,初中,男,175.3,101.2,重,未婚,父母健在,没有孩子,平原,通畅,无风,晴,中,0.192,[64 66]
4452,20,初中,男,188.0,87.5,中,已婚,父母健在,有一子女,有山,堵车,台风,雾,中,0.268,[68 63]
4453,21,初中,男,175.3,93.9,轻,已婚,父母健在,有一子女,有山,通畅,和风,冰雹,中,0.184,[72 66]
4454,38,初中,男,175.3,99.3,重,未婚,有一父或一母,没有孩子,平原,通畅,软风,多云,小,0.408,[78 80]
4455,34,高中及以上,男,174.42525773195874,109.3,轻,未婚,有一父或一母,没有孩子,有山,通畅,微风,中雨,小,0.197,[86 76]
4456,20,初中,男,188.0,98.9,重,未婚,父母健在,没有孩子,平原,通畅,强风,晴,小,0.375,[68 70]
4457,39,高中及以上,男,165.1,83.0,中,已婚,有一父或一母,有一子女,有山,通畅,狂风,霜冻,大,0.096,[69 79]
4458,29,高中及以上,男,154.9,72.6,重,未婚,父母健在,没有孩子,平原,通畅,大风,暴雨,中,0.457,[66 60]
4459,20,高中及以上,男,175.3,59.9,轻,未婚,父母健在,没有孩子,平原,通畅,大风,晴,大,0.204,[73 67]
4460,25,初中,男,167.6,68.0,重,已婚,有一父或一母,没有孩子,平原,堵车,烈风,小雨,中,0.449,[88 75]
4461,31,小学及以下,男,180.3,79.4,中,未婚,有一父或一母,没有孩子,有山,通畅,疾风,雷阵雨,中,0.08900000000000001,[62 63]
4462,31,小学及以下,男,172.7,92.1,重,已婚,有一父或一母,有一子女,有山,通畅,和风,大雨,中,0.15,[75 66]
4463,31,初中,男,170.2,119.7,轻,已婚,有一父或一母,有一子女,平原,通畅,烈风,冻雨,小,0.436,[61 80]
4464,23,初中,男,180.3,63.0,轻,已婚,父母健在,有一子女,平原,堵车,微风,小雪,中,0.355,[69 89]
4465,23,初中,男,174.42525773195874,85.3,重,未婚,有一父或一母,没有孩子,有山,通畅,疾风,雷阵雨,大,0.174,[75 85]
4466,23,初中,男,172.7,83.5,轻,未婚,父母健在,没有孩子,平原,堵车,无风,雷阵雨,小,0.027000000000000003,[74 71]
4467,23,初中,男,165.1,96.6,重,已婚,有一父或一母,有一子女,有山,堵车,狂风,多云,小,0.285,[65 87]
4468,39,高中及以上,男,177.8,77.1,中,未婚,有一父或一母,没有孩子,有山,堵车,烈风,小雪,大,0.17800000000000002,[63 68]
4469,32,初中,男,170.2,104.8,中,已婚,父母健在,有一子女,有山,通畅,劲风,雷阵雨,大,0.374,[75 68]
4470,23,初中,男,172.7,114.3,中,已婚,父母健在,有一子女,有山,通畅,狂风,冻雨,大,0.319,[64 85]
4471,21,高中及以上,男,177.8,68.5,重,未婚,父母健在,没有孩子,有山,堵车,微风,霜冻,中,0.256,[72 79]
4472,25,初中,男,170.2,68.0,重,未婚,有一父或一母,没有孩子,平原,堵车,暴风,多云,小,0.428,[73 69]
4473,21,高中及以上,男,185.4,68.0,重,未婚,父母健在,没有孩子,有山,通畅,无风,多云,大,0.408,[73 74]
4474,20,初中,男,185.4,91.2,重,未婚,有一父或一母,没有孩子,平原,通畅,疾风,冻雨,小,0.273,[81 63]
4475,25,高中及以上,男,170.2,83.9,重,未婚,有一父或一母,没有孩子,有山,堵车,软风,阴天,大,0.129,[78 81]
4476,27,初中,男,170.2,81.6,轻,未婚,父母健在,没有孩子,平原,堵车,台风,霜冻,中,0.233,[63 81]
4477,19,初中,男,172.7,70.8,轻,未婚,父母健在,没有孩子,有山,通畅,劲风,冻雨,大,0.327,[60 78]
4478,24,初中,男,165.1,73.9,中,未婚,有一父或一母,没有孩子,有山,通畅,劲风,小雨,小,0.49,[87 78]
4479,28,高中及以上,男,165.1,79.8,重,已婚,有一父或一母,有多个子女,平原,堵车,烈风,雨夹雪,大,0.389,[65 78]
4480,27,高中及以上,男,167.6,65.3,重,未婚,有一父或一母,没有孩子,平原,堵车,台风,霜冻,中,0.054000000000000006,[65 61]
4481,29,高中及以上,男,175.3,73.5,轻,已婚,有一父或一母,没有孩子,有山,通畅,轻风,暴雨,小,0.343,[78 79]
4482,36,高中及以上,男,188.0,94.8,中,未婚,有一父或一母,没有孩子,有山,通畅,大风,阴天,大,0.305,[77 68]
4483,30,高中及以上,男,190.5,128.8,轻,未婚,父母健在,没有孩子,有山,通畅,无风,多云,中,0.161,[83 67]
4484,46,初中,男,188.0,86.2,重,未婚,有一父或一母,没有孩子,有山,堵车,无风,雨夹雪,中,0.251,[63 71]
4485,30,高中及以上,男,172.7,75.7,轻,已婚,有一父或一母,有一子女,平原,通畅,软风,暴雨,中,0.063,[72 60]
4486,37,高中及以上,男,180.3,103.9,轻,未婚,父母健在,没有孩子,有山,通畅,大风,小雨,中,0.133,[67 61]
4487,36,高中及以上,男,175.3,104.3,轻,未婚,有一父或一母,没有孩子,平原,堵车,狂风,冻雨,大,0.102,[85 78]
4488,32,高中及以上,男,182.9,77.1,中,已婚,有一父或一母,没有孩子,有山,通畅,暴风,雨夹雪,小,0.471,[86 70]
4489,20,高中及以上,男,170.2,61.2,中,已婚,有一父或一母,没有孩子,平原,通畅,轻风,冻雨,小,0.094,[80 63]
4490,22,初中,男,170.2,83.5,中,已婚,父母健在,有多个子女,平原,通畅,和风,大到暴雪,小,0.058,[69 67]
4491,30,初中,男,160.0,71.7,轻,已婚,有一父或一母,没有孩子,有山,通畅,台风,雾,中,0.453,[77 69]
4492,39,高中及以上,男,170.2,97.5,中,未婚,有一父或一母,没有孩子,平原,堵车,暴风,多云,中,0.217,[70 73]
4493,24,高中及以上,男,180.3,78.9,重,已婚,父母健在,有一子女,有山,通畅,无风,冰雹,大,0.017,[89 70]
4494,23,高中及以上,男,170.2,93.0,中,已婚,有一父或一母,没有孩子,平原,通畅,暴风,多云,小,0.343,[69 83]
4495,31,初中,男,172.7,78.5,中,未婚,父母健在,没有孩子,平原,通畅,软风,暴雨,大,0.249,[76 69]
4496,19,初中,男,170.2,83.5,中,已婚,父母健在,有一子女,有山,通畅,暴风,雨夹雪,小,0.039,[82 69]
4497,27,高中及以上,男,180.3,118.4,中,已婚,父母健在,有多个子女,平原,堵车,轻风,大到暴雪,大,0.09,[76 82]
4498,24,初中,男,180.3,88.0,轻,已婚,父母健在,有一子女,平原,通畅,轻风,中雪,大,0.195,[80 77]
4499,22,初中,男,172.7,76.7,重,已婚,父母健在,没有孩子,有山,堵车,烈风,小雪,大,0.322,[68 76]
4500,24,初中,男,170.2,71.2,轻,未婚,父母健在,没有孩子,有山,堵车,烈风,雷阵雨,大,0.214,[66 69]
4501,19,高中及以上,男,167.6,74.4,中,未婚,有一父或一母,没有孩子,平原,通畅,劲风,雾,小,0.017,[72 80]
4502,26,高中及以上,男,165.1,58.5,中,已婚,父母健在,有多个子女,有山,堵车,暴风,阴天,小,0.037000000000000005,[70 85]
4503,21,初中,男,160.0,77.6,中,已婚,有一父或一母,有一子女,有山,通畅,狂风,冰雹,大,0.154,[85 78]
4504,25,初中,男,175.3,71.2,中,未婚,有一父或一母,没有孩子,平原,堵车,软风,阴天,中,0.359,[75 64]
4505,19,初中,男,167.6,64.4,轻,未婚,有一父或一母,没有孩子,平原,堵车,和风,雾,小,0.218,[77 79]
4506,34,初中,男,182.9,81.6,重,未婚,有一父或一母,没有孩子,有山,堵车,烈风,雷阵雨,小,0.387,[68 67]
4507,41,初中,男,165.1,74.8,轻,未婚,有一父或一母,没有孩子,有山,通畅,强风,暴雨,小,0.292,[65 75]
4508,23,初中,男,177.8,73.9,轻,已婚,有一父或一母,有多个子女,平原,通畅,暴风,雨夹雪,大,0.264,[63 70]
4509,39,高中及以上,男,190.5,92.5,轻,未婚,有一父或一母,没有孩子,平原,通畅,轻风,中雨,小,0.051,[78 87]
4510,30,初中,男,175.3,68.0,轻,未婚,父母健在,没有孩子,平原,通畅,和风,暴雨,小,0.328,[74 73]
4511,28,高中及以上,男,160.0,78.0,中,已婚,有一父或一母,有一子女,有山,通畅,无风,霜冻,小,0.071,[65 74]
4512,21,初中,男,177.8,79.8,轻,已婚,父母健在,有一子女,有山,堵车,强风,小雨,大,0.083,[65 78]
4513,19,高中及以上,男,182.9,74.8,轻,已婚,父母健在,有多个子女,平原,堵车,疾风,霜冻,大,0.482,[88 72]
4514,36,小学及以下,男,177.8,101.6,轻,未婚,有一父或一母,没有孩子,有山,堵车,轻风,冰雹,小,0.17800000000000002,[81 85]
4515,33,高中及以上,男,185.4,113.4,中,已婚,有一父或一母,没有孩子,有山,通畅,疾风,大到暴雪,中,0.12,[79 72]
4516,39,初中,男,167.6,86.2,重,未婚,父母健在,没有孩子,平原,通畅,软风,晴,中,0.257,[65 71]
4517,23,初中,男,177.8,93.9,中,已婚,父母健在,没有孩子,平原,堵车,劲风,小雪,大,0.145,[76 63]
4518,20,初中,男,180.3,99.8,轻,已婚,父母健在,有多个子女,有山,堵车,和风,小雨,大,0.266,[89 75]
4519,20,初中,男,170.2,86.2,中,已婚,有一父或一母,没有孩子,有山,堵车,和风,多云,小,0.479,[80 71]
4520,23,高中及以上,男,170.2,88.5,轻,未婚,父母健在,没有孩子,有山,通畅,疾风,晴,大,0.048,[72 75]
4521,24,高中及以上,男,182.9,63.5,重,已婚,父母健在,有一子女,有山,通畅,狂风,雨夹雪,大,0.4920000000000001,[86 86]
4522,44,初中,男,172.7,76.2,中,已婚,父母健在,有一子女,平原,通畅,软风,多云,大,0.125,[70 67]
4523,49,初中,男,175.3,93.0,重,已婚,父母健在,没有孩子,平原,堵车,劲风,大雨,中,0.475,[64 65]
4524,35,高中及以上,男,165.1,67.1,中,已婚,有一父或一母,有一子女,有山,通畅,和风,小雨,小,0.28300000000000003,[66 67]
4525,22,高中及以上,男,177.8,101.6,中,未婚,有一父或一母,没有孩子,平原,通畅,台风,暴雨,大,0.23,[83 86]
4526,26,初中,男,154.9,103.0,中,未婚,有一父或一母,没有孩子,有山,通畅,大风,冻雨,小,0.243,[83 69]
4527,37,初中,男,172.7,103.9,重,已婚,父母健在,没有孩子,平原,通畅,大风,多云,大,0.2,[79 64]
4528,29,初中,男,175.3,59.4,中,未婚,父母健在,没有孩子,有山,通畅,软风,小雨,小,0.185,[70 75]
4529,23,高中及以上,男,170.2,91.2,重,未婚,父母健在,没有孩子,平原,堵车,和风,霜冻,大,0.341,[70 64]
4530,40,高中及以上,男,180.3,79.4,轻,未婚,父母健在,没有孩子,平原,通畅,烈风,阴天,大,0.234,[73 87]
4531,23,初中,男,167.6,66.7,中,已婚,父母健在,有一子女,平原,通畅,暴风,大雨,小,0.344,[74 82]
4532,25,高中及以上,男,175.3,130.6,轻,已婚,父母健在,有一子女,平原,通畅,大风,雷阵雨,小,0.409,[81 67]
4533,51,高中及以上,男,175.3,89.8,轻,未婚,父母健在,没有孩子,有山,堵车,劲风,中雪,大,0.249,[86 83]
4534,39,高中及以上,男,182.9,108.9,轻,已婚,有一父或一母,没有孩子,有山,通畅,大风,冻雨,小,0.224,[87 89]
4535,29,高中及以上,男,175.3,81.6,重,已婚,父母健在,没有孩子,平原,堵车,无风,暴雨,小,0.202,[61 70]
4536,28,初中,男,182.9,94.3,重,未婚,有一父或一母,没有孩子,有山,堵车,烈风,小雪,小,0.083,[71 74]
4537,25,初中,男,180.3,70.3,中,未婚,有一父或一母,没有孩子,平原,堵车,强风,暴雨,大,0.142,[89 70]
4538,34,初中,男,177.8,85.7,重,已婚,父母健在,没有孩子,平原,通畅,暴风,冻雨,中,0.16,[76 82]
4539,21,高中及以上,男,170.2,74.8,轻,未婚,有一父或一母,没有孩子,平原,通畅,烈风,大雨,小,0.049,[63 61]
4540,24,高中及以上,男,177.8,74.8,轻,已婚,有一父或一母,有多个子女,平原,通畅,台风,冰雹,中,0.289,[76 89]
4541,25,高中及以上,男,182.9,81.6,轻,已婚,父母健在,有一子女,平原,堵车,强风,大雨,小,0.031,[64 87]
4542,22,高中及以上,男,188.0,105.2,中,未婚,父母健在,没有孩子,平原,堵车,大风,晴,中,0.279,[66 60]
4543,18,初中,男,174.42525773195874,64.4,中,未婚,父母健在,没有孩子,有山,通畅,烈风,小雨,中,0.428,[76 64]
4544,38,初中,男,160.0,59.0,轻,未婚,有一父或一母,没有孩子,平原,堵车,轻风,中雨,大,0.28800000000000003,[76 85]
4545,26,小学及以下,男,172.7,62.1,中,已婚,有一父或一母,有一子女,有山,通畅,狂风,雨夹雪,中,0.124,[83 71]
4546,35,高中及以上,男,175.3,68.0,中,已婚,有一父或一母,没有孩子,平原,通畅,暴风,多云,小,0.209,[77 72]
4547,31,初中,男,175.1,70.0,轻,未婚,父母健在,没有孩子,平原,堵车,和风,霜冻,中,0.478,[68 68]
4548,31,高中及以上,男,177.8,71.7,中,已婚,有一父或一母,没有孩子,有山,堵车,疾风,大雨,小,0.34600000000000003,[75 72]
4549,23,小学及以下,男,175.3,83.9,轻,未婚,有一父或一母,没有孩子,平原,堵车,轻风,霜冻,中,0.138,[69 62]
4550,50,初中,男,167.6,63.9,重,已婚,有一父或一母,有一子女,有山,通畅,无风,阴天,大,0.25,[65 63]
4551,21,初中,男,172.7,83.1,重,未婚,父母健在,没有孩子,平原,堵车,轻风,大到暴雪,中,0.333,[69 69]
4552,38,高中及以上,男,172.7,70.8,轻,已婚,父母健在,没有孩子,平原,通畅,狂风,阴天,中,0.338,[89 87]
4553,34,高中及以上,男,182.9,79.4,重,未婚,有一父或一母,没有孩子,平原,通畅,无风,多云,大,0.044,[85 82]
4554,34,高中及以上,男,187.9,83.5,中,未婚,父母健在,没有孩子,平原,堵车,软风,霜冻,大,0.083,[68 62]
4555,34,高中及以上,男,167.6,75.7,中,已婚,父母健在,没有孩子,有山,通畅,疾风,雷阵雨,大,0.478,[66 67]
4556,28,高中及以上,男,172.7,65.8,重,未婚,有一父或一母,没有孩子,平原,堵车,无风,雨夹雪,小,0.063,[73 66]
4557,46,初中,女,167.6,53.5,中,未婚,有一父或一母,没有孩子,平原,通畅,劲风,雾,小,0.119,[62 72]
4558,41,高中及以上,男,172.7,68.1,重,未婚,有一父或一母,没有孩子,有山,通畅,大风,小雪,大,0.436,[69 84]
4559,40,高中及以上,男,180.3,71.2,重,未婚,有一父或一母,没有孩子,平原,通畅,微风,晴,中,0.053,[86 87]
4560,23,高中及以上,女,163.6,58.1,中,已婚,父母健在,没有孩子,有山,堵车,台风,雷阵雨,中,0.348,[62 60]
4561,25,初中,女,162.7,54.9,轻,已婚,有一父或一母,有一子女,平原,堵车,狂风,冰雹,中,0.156,[78 84]
4562,20,高中及以上,男,170.1,61.2,轻,未婚,有一父或一母,没有孩子,有山,堵车,轻风,小雪,中,0.431,[75 82]
4563,24,初中,男,182.9,144.2,中,已婚,父母健在,没有孩子,有山,堵车,和风,大到暴雪,大,0.114,[60 84]
4564,40,初中,男,185.4,98.4,轻,未婚,有一父或一母,没有孩子,有山,通畅,烈风,雨夹雪,小,0.106,[79 88]
4565,39,高中及以上,男,187.9,97.5,中,已婚,父母健在,有多个子女,平原,通畅,强风,小雨,中,0.1,[72 81]
4566,40,高中及以上,男,180.3,106.6,重,未婚,父母健在,没有孩子,有山,通畅,无风,冰雹,大,0.14400000000000002,[69 75]
4567,30,初中,男,182.9,86.1,中,已婚,父母健在,有一子女,有山,堵车,强风,中雪,小,0.261,[69 66]
4568,35,高中及以上,男,177.8,63.5,重,未婚,有一父或一母,没有孩子,有山,堵车,烈风,雷阵雨,中,0.408,[87 88]
4569,25,高中及以上,男,175.3,113.4,中,未婚,父母健在,没有孩子,有山,堵车,大风,小雪,中,0.09,[85 83]
4570,23,高中及以上,男,177.8,90.7,重,未婚,有一父或一母,没有孩子,有山,堵车,狂风,晴,中,0.205,[86 71]
4571,24,初中,男,185.4,81.6,重,未婚,有一父或一母,没有孩子,平原,堵车,狂风,雷阵雨,小,0.006,[70 74]
4572,28,高中及以上,男,175.3,90.7,重,未婚,有一父或一母,没有孩子,平原,通畅,无风,中雪,大,0.096,[76 71]
4573,23,高中及以上,男,180.3,74.8,轻,已婚,有一父或一母,有多个子女,有山,堵车,强风,雷阵雨,中,0.201,[67 77]
4574,21,小学及以下,男,182.9,67.1,轻,已婚,有一父或一母,没有孩子,平原,通畅,软风,中雪,大,0.197,[88 69]
4575,26,初中,男,187.9,59.4,重,已婚,有一父或一母,有一子女,有山,通畅,狂风,暴雨,中,0.32299999999999995,[74 68]
4576,34,初中,男,177.8,51.7,重,已婚,父母健在,有多个子女,平原,堵车,大风,中雨,大,0.045,[68 77]
4577,30,初中,男,165.1,80.3,重,已婚,有一父或一母,有多个子女,有山,堵车,微风,暴雨,小,0.479,[65 75]
4578,49,高中及以上,男,175.3,98.4,轻,已婚,有一父或一母,有一子女,有山,堵车,和风,中雪,小,0.419,[71 80]
4579,29,高中及以上,男,177.8,88.0,轻,已婚,父母健在,有一子女,有山,通畅,大风,大到暴雪,小,0.08,[73 89]
4580,24,初中,男,175.3,89.8,重,未婚,父母健在,没有孩子,有山,堵车,劲风,暴雨,中,0.345,[89 83]
4581,31,高中及以上,男,175.3,91.6,轻,未婚,父母健在,没有孩子,有山,通畅,疾风,晴,大,0.079,[81 72]
4582,29,初中,男,182.9,133.8,中,已婚,父母健在,有一子女,有山,通畅,和风,雾,大,0.405,[81 74]
4583,32,小学及以下,男,172.7,72.1,轻,未婚,有一父或一母,没有孩子,平原,堵车,无风,暴雨,大,0.125,[80 83]
4584,22,初中,男,185.4,98.0,中,已婚,父母健在,有多个子女,有山,通畅,烈风,中雪,大,0.361,[61 87]
4585,51,高中及以上,男,170.2,88.0,轻,未婚,有一父或一母,没有孩子,有山,通畅,台风,大到暴雪,小,0.274,[65 65]
4586,24,初中,男,180.3,81.6,重,已婚,父母健在,有多个子女,有山,通畅,狂风,小雨,大,0.174,[69 74]
4587,21,高中及以上,男,180.3,73.0,重,已婚,有一父或一母,没有孩子,有山,堵车,轻风,小雨,中,0.248,[71 61]
4588,28,高中及以上,男,172.7,89.8,轻,未婚,父母健在,没有孩子,平原,堵车,轻风,小雪,中,0.499,[84 84]
4589,46,高中及以上,男,182.9,85.3,中,未婚,有一父或一母,没有孩子,平原,通畅,无风,多云,中,0.112,[71 75]
4590,47,高中及以上,男,193.0,81.2,中,未婚,有一父或一母,没有孩子,有山,通畅,暴风,大雨,小,0.116,[89 78]
