index,Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed,Result
3405,27,高中及以上,男,167.6,70.3,轻,离异,父母双亡,没有孩子,有山,堵车,疾风,小雨,小,0.813,1,危险等级3
3406,30,小学及以下,男,180.3,105.7,重,离异,父母双亡,有多个子女,有山,堵车,轻风,中雪,中,0.88,1,危险等级3
3407,22,初中,男,177.8,88.0,轻,离异,父母双亡,有多个子女,平原,通畅,狂风,大雨,小,0.555,1,危险等级2
3408,20,初中,男,167.6,70.8,中,离异,父母双亡,有多个子女,有山,堵车,狂风,阴天,大,0.5760000000000001,1,危险等级2
3409,20,初中,男,165.1,83.0,重,离异,父母双亡,有一子女,平原,通畅,暴风,中雪,大,0.5660000000000001,1,危险等级2
3410,22,初中,男,170.2,63.5,中,丧偶,父母双亡,有多个子女,平原,堵车,和风,晴,中,0.518,1,危险等级2
3411,20,高中及以上,男,175.3,81.2,轻,离异,父母双亡,有多个子女,有山,通畅,劲风,阴天,大,0.7235,1,危险等级3
3412,22,初中,男,177.8,71.2,中,丧偶,父母双亡,有多个子女,有山,通畅,强风,暴雨,大,0.518,1,危险等级2
3413,31,高中及以上,男,177.8,100.7,轻,丧偶,父母双亡,没有孩子,平原,堵车,和风,雾,小,0.5685,0,危险等级1
3414,31,初中,男,172.7,88.5,轻,丧偶,父母双亡,没有孩子,平原,堵车,大风,雷阵雨,大,0.812,1,危险等级3
3415,39,小学及以下,男,182.9,97.5,中,丧偶,父母双亡,没有孩子,有山,通畅,疾风,冻雨,大,0.62,1,危险等级2
3416,40,初中,男,174.42525773195874,105.2,中,丧偶,父母双亡,有多个子女,有山,通畅,强风,中雪,大,0.693,1,危险等级2
3417,19,初中,男,167.6,115.2,中,离异,父母双亡,没有孩子,平原,通畅,无风,晴,小,0.7020000000000001,1,危险等级3
3418,30,初中,女,160.0,85.7,中,丧偶,父母双亡,有多个子女,平原,通畅,烈风,暴雨,小,0.609,1,危险等级2
3419,27,初中,男,170.2,84.4,重,丧偶,父母双亡,有一子女,平原,通畅,狂风,多云,小,0.866,1,危险等级3
3420,30,小学及以下,男,157.5,86.2,轻,丧偶,父母双亡,有多个子女,平原,通畅,微风,暴雨,中,0.698,1,危险等级2
3421,36,初中,男,175.3,88.5,重,离异,父母双亡,没有孩子,有山,堵车,疾风,中雪,中,0.946,1,危险等级3
3422,19,初中,男,170.2,82.6,中,丧偶,父母双亡,有多个子女,平原,通畅,劲风,暴雨,大,0.5485,1,危险等级2
3423,19,初中,男,175.3,63.0,中,丧偶,父母双亡,有一子女,平原,通畅,台风,雨夹雪,中,0.565,1,危险等级2
3424,45,高中及以上,女,157.5,64.0,轻,丧偶,父母双亡,有多个子女,平原,堵车,无风,霜冻,中,0.6435,1,危险等级2
3425,38,初中,男,175.3,76.7,中,离异,父母双亡,有多个子女,有山,堵车,无风,雷阵雨,大,0.6165,1,危险等级3
3426,29,高中及以上,男,175.3,85.3,重,丧偶,父母双亡,有多个子女,有山,通畅,狂风,多云,大,0.8390000000000001,1,危险等级3
3427,24,初中,男,172.7,90.7,轻,离异,父母双亡,有一子女,有山,堵车,和风,多云,小,0.7445,1,危险等级3
3428,20,初中,男,170.2,66.7,重,丧偶,父母双亡,有多个子女,有山,通畅,轻风,小雨,中,0.7245,1,危险等级2
3429,41,高中及以上,男,167.6,89.8,重,离异,父母双亡,没有孩子,有山,通畅,台风,雾,大,0.5905,1,危险等级2
3430,31,高中及以上,男,167.6,68.0,中,离异,父母双亡,有一子女,平原,堵车,劲风,霜冻,小,0.581,1,危险等级2
3431,28,初中,男,172.7,69.4,重,丧偶,父母双亡,有多个子女,平原,堵车,软风,小雨,大,0.9990000000000001,1,危险等级3
3432,37,高中及以上,女,160.0,85.3,轻,丧偶,父母双亡,有一子女,有山,通畅,和风,阴天,大,0.601,1,危险等级2
3433,29,高中及以上,男,177.8,72.6,重,丧偶,父母双亡,有多个子女,有山,通畅,疾风,小雨,大,0.593,1,危险等级2
3434,24,高中及以上,男,172.7,69.4,轻,丧偶,父母双亡,有多个子女,有山,堵车,微风,雷阵雨,小,0.8640000000000001,1,危险等级3
3435,26,小学及以下,男,170.2,80.7,轻,离异,父母双亡,有多个子女,有山,通畅,烈风,大到暴雪,小,0.929,1,危险等级3
3436,19,高中及以上,男,177.8,68.0,重,丧偶,父母双亡,有多个子女,有山,堵车,无风,多云,小,0.503,1,危险等级2
3437,29,初中,男,182.9,78.9,轻,离异,父母双亡,有多个子女,平原,堵车,轻风,阴天,小,0.508,1,危险等级2
3438,31,初中,男,160.0,66.2,中,丧偶,父母双亡,有多个子女,有山,通畅,狂风,霜冻,中,0.972,1,危险等级3
3439,30,初中,男,175.3,73.9,重,离异,父母双亡,没有孩子,平原,通畅,强风,小雨,大,0.6970000000000001,1,危险等级3
3440,25,高中及以上,男,170.2,63.0,轻,丧偶,父母双亡,有一子女,有山,通畅,无风,雷阵雨,中,0.6495,1,危险等级2
3441,33,高中及以上,男,185.4,101.2,中,丧偶,父母双亡,有一子女,有山,通畅,和风,中雪,小,0.5965,1,危险等级2
3442,34,高中及以上,男,180.3,130.6,中,丧偶,父母双亡,没有孩子,平原,通畅,大风,冰雹,中,0.9179999999999999,1,危险等级3
3443,40,高中及以上,男,177.8,117.9,轻,丧偶,父母双亡,有多个子女,平原,通畅,轻风,中雪,中,0.738,1,危险等级2
3444,28,初中,男,182.9,82.6,重,离异,父母双亡,有多个子女,平原,堵车,狂风,霜冻,小,0.66,1,危险等级3
3445,20,初中,男,172.7,83.5,中,离异,父母双亡,没有孩子,平原,堵车,微风,中雪,小,0.927,1,危险等级3
3446,21,初中,男,174.42525773195874,81.2,重,离异,父母双亡,有多个子女,平原,堵车,和风,雷阵雨,中,0.9420000000000001,1,危险等级3
3447,38,初中,男,160.0,65.8,轻,丧偶,父母双亡,有一子女,有山,通畅,劲风,小雪,中,0.5379999999999999,1,危险等级2
3448,43,初中,男,170.2,99.8,轻,丧偶,父母双亡,有多个子女,平原,通畅,轻风,雷阵雨,中,0.5535,1,危险等级2
3449,31,高中及以上,男,177.8,97.1,轻,离异,父母双亡,有一子女,平原,通畅,软风,小雨,小,0.7445,1,危险等级3
3450,30,初中,男,170.2,91.6,轻,离异,父母双亡,没有孩子,平原,堵车,微风,冻雨,大,0.552,1,危险等级2
3451,36,初中,男,162.6,87.5,轻,离异,父母双亡,没有孩子,平原,堵车,疾风,阴天,小,0.693,1,危险等级3
3452,29,高中及以上,男,167.6,76.7,轻,离异,父母双亡,有多个子女,有山,通畅,疾风,小雨,中,0.611,1,危险等级2
3453,32,高中及以上,男,167.6,81.6,轻,离异,父母双亡,有多个子女,有山,通畅,和风,雨夹雪,大,0.9940000000000001,1,危险等级3
3454,22,初中,男,172.7,68.9,重,丧偶,父母双亡,有多个子女,平原,通畅,软风,雷阵雨,大,0.677,1,危险等级2
3455,25,初中,男,167.6,78.9,轻,丧偶,父母双亡,没有孩子,平原,堵车,狂风,霜冻,中,0.963,1,危险等级3
3456,32,初中,男,175.3,101.2,重,离异,父母双亡,没有孩子,平原,通畅,暴风,中雪,大,0.858,1,危险等级3
3457,20,初中,男,188.0,87.5,轻,离异,父母双亡,没有孩子,平原,堵车,轻风,大雨,中,0.637,1,危险等级3
3458,21,初中,男,175.3,93.9,中,丧偶,父母双亡,有多个子女,平原,堵车,轻风,小雪,中,0.5915,1,危险等级2
3459,38,初中,男,175.3,99.3,重,丧偶,父母双亡,没有孩子,有山,堵车,和风,大雨,小,0.997,1,危险等级3
3460,34,高中及以上,男,174.42525773195874,109.3,中,丧偶,父母双亡,没有孩子,平原,通畅,和风,冻雨,中,0.669,1,危险等级2
3461,20,初中,男,188.0,98.9,重,丧偶,父母双亡,有多个子女,平原,堵车,疾风,雨夹雪,小,0.5675,1,危险等级2
3462,39,高中及以上,男,165.1,83.0,重,离异,父母双亡,没有孩子,有山,通畅,和风,多云,小,0.501,1,危险等级2
3463,29,高中及以上,男,154.9,72.6,轻,丧偶,父母双亡,有一子女,平原,堵车,疾风,雾,小,0.5125,1,危险等级2
3464,20,高中及以上,男,175.3,59.9,中,丧偶,父母双亡,有多个子女,平原,堵车,软风,雾,小,0.643,1,危险等级2
3465,25,初中,男,167.6,68.0,重,丧偶,父母双亡,有一子女,有山,堵车,狂风,小雨,小,0.6385,1,危险等级2
3466,31,小学及以下,男,180.3,79.4,重,离异,父母双亡,没有孩子,平原,通畅,疾风,中雪,中,0.649,1,危险等级3
3467,31,小学及以下,男,172.7,92.1,轻,丧偶,父母双亡,没有孩子,有山,堵车,和风,冻雨,小,0.7375,1,危险等级2
3468,31,初中,男,170.2,119.7,重,离异,父母双亡,有多个子女,有山,通畅,狂风,冻雨,小,0.645,1,危险等级3
3469,23,初中,男,180.3,63.0,轻,丧偶,父母双亡,有一子女,有山,通畅,软风,晴,小,0.812,1,危险等级3
3470,23,初中,男,174.42525773195874,85.3,中,离异,父母双亡,有一子女,有山,堵车,强风,冻雨,大,0.708,1,危险等级3
3471,23,初中,男,172.7,83.5,中,离异,父母双亡,有一子女,有山,堵车,大风,雨夹雪,中,0.6645,1,危险等级3
3472,23,初中,男,165.1,96.6,重,离异,父母双亡,有多个子女,平原,堵车,劲风,冰雹,大,0.6465,1,危险等级3
3473,39,高中及以上,男,177.8,77.1,轻,离异,父母双亡,没有孩子,有山,通畅,无风,多云,小,0.6585,1,危险等级3
3474,32,初中,男,170.2,104.8,轻,离异,父母双亡,有多个子女,有山,堵车,台风,雨夹雪,小,0.6970000000000001,1,危险等级3
3475,23,初中,男,172.7,114.3,中,丧偶,父母双亡,有一子女,有山,通畅,轻风,中雨,小,0.82,1,危险等级3
3476,21,高中及以上,男,177.8,68.5,重,离异,父母双亡,有一子女,平原,堵车,疾风,阴天,小,0.828,1,危险等级3
3477,25,初中,男,170.2,68.0,轻,离异,父母双亡,没有孩子,有山,堵车,台风,中雨,小,0.5660000000000001,1,危险等级2
3478,21,高中及以上,男,185.4,68.0,重,离异,父母双亡,有多个子女,平原,堵车,微风,暴雨,中,0.993,1,危险等级3
3479,20,初中,男,185.4,91.2,重,离异,父母双亡,有一子女,有山,堵车,微风,小雪,大,0.5345,1,危险等级2
3480,25,高中及以上,男,170.2,83.9,中,离异,父母双亡,没有孩子,平原,通畅,大风,中雨,小,0.662,1,危险等级3
3481,27,初中,男,170.2,81.6,重,离异,父母双亡,有一子女,有山,通畅,轻风,暴雨,小,0.5429999999999999,1,危险等级2
3482,19,初中,男,172.7,70.8,重,离异,父母双亡,没有孩子,有山,通畅,劲风,中雨,中,0.703,1,危险等级3
3483,24,初中,男,165.1,73.9,轻,丧偶,父母双亡,有多个子女,有山,堵车,和风,中雨,中,0.713,1,危险等级2
3484,28,高中及以上,男,165.1,79.8,重,离异,父母双亡,有一子女,有山,通畅,微风,大雨,大,0.909,1,危险等级3
3485,27,高中及以上,男,167.6,65.3,轻,离异,父母双亡,有多个子女,平原,通畅,狂风,大到暴雪,小,0.511,1,危险等级2
3486,29,高中及以上,男,175.3,73.5,重,丧偶,父母双亡,有一子女,有山,堵车,大风,中雪,大,0.7020000000000001,1,危险等级2
3487,36,高中及以上,男,188.0,94.8,轻,丧偶,父母双亡,有多个子女,有山,堵车,大风,雾,大,0.58,1,危险等级2
3488,30,高中及以上,男,190.5,128.8,重,离异,父母双亡,有多个子女,平原,堵车,疾风,霜冻,中,0.5175,1,危险等级2
3489,46,初中,男,188.0,86.2,重,丧偶,父母双亡,没有孩子,有山,通畅,微风,暴雨,中,0.555,1,危险等级2
3490,30,高中及以上,男,172.7,75.7,中,丧偶,父母双亡,有一子女,有山,堵车,狂风,小雪,小,0.7485,1,危险等级2
3491,37,高中及以上,男,180.3,103.9,重,丧偶,父母双亡,有多个子女,平原,通畅,劲风,晴,大,0.5475,1,危险等级2
3492,36,高中及以上,男,175.3,104.3,重,丧偶,父母双亡,有多个子女,平原,堵车,强风,大雨,小,0.5815,1,危险等级2
3493,32,高中及以上,男,182.9,77.1,轻,丧偶,父母双亡,有一子女,有山,堵车,轻风,雷阵雨,大,0.506,1,危险等级2
3494,20,高中及以上,男,170.2,61.2,中,丧偶,父母双亡,没有孩子,有山,堵车,狂风,中雨,大,0.894,1,危险等级3
3495,22,初中,男,170.2,83.5,重,丧偶,父母双亡,有多个子女,有山,堵车,强风,冻雨,小,0.7879999999999999,1,危险等级3
3496,30,初中,男,160.0,71.7,重,离异,父母双亡,有一子女,有山,堵车,轻风,冻雨,中,0.7240000000000001,1,危险等级3
3497,39,高中及以上,男,170.2,97.5,重,离异,父母双亡,没有孩子,有山,通畅,烈风,大雨,中,0.511,1,危险等级2
3498,24,高中及以上,男,180.3,78.9,中,丧偶,父母双亡,没有孩子,平原,堵车,劲风,冻雨,小,0.6905,1,危险等级2
3499,23,高中及以上,男,170.2,93.0,轻,离异,父母双亡,没有孩子,平原,通畅,疾风,晴,大,0.617,1,危险等级3
3500,31,初中,男,172.7,78.5,轻,离异,父母双亡,没有孩子,有山,堵车,疾风,小雪,大,0.948,1,危险等级3
3501,19,初中,男,170.2,83.5,中,丧偶,父母双亡,有多个子女,平原,堵车,劲风,中雨,小,0.534,1,危险等级2
3502,27,高中及以上,男,180.3,118.4,轻,丧偶,父母双亡,没有孩子,有山,通畅,大风,中雪,中,0.972,1,危险等级3
3503,24,初中,男,180.3,88.0,轻,丧偶,父母双亡,没有孩子,有山,通畅,软风,暴雨,小,0.6735,1,危险等级2
3504,22,初中,男,172.7,76.7,中,离异,父母双亡,有一子女,有山,通畅,烈风,小雨,小,0.6465,1,危险等级3
3505,24,初中,男,170.2,71.2,中,丧偶,父母双亡,有一子女,有山,通畅,微风,雾,中,0.74,1,危险等级2
3506,19,高中及以上,男,167.6,74.4,中,丧偶,父母双亡,没有孩子,有山,堵车,暴风,中雨,小,0.846,1,危险等级3
3507,26,高中及以上,男,165.1,58.5,中,离异,父母双亡,没有孩子,平原,通畅,烈风,小雪,小,0.7345,1,危险等级3
3508,21,初中,男,160.0,77.6,轻,丧偶,父母双亡,有多个子女,有山,通畅,大风,中雨,大,0.564,1,危险等级2
3509,25,初中,男,175.3,71.2,重,离异,父母双亡,有一子女,有山,堵车,疾风,雷阵雨,中,0.8390000000000001,1,危险等级3
3510,19,初中,男,167.6,64.4,轻,离异,父母双亡,有多个子女,平原,堵车,疾风,中雨,小,0.5920000000000001,1,危险等级2
3511,34,初中,男,182.9,81.6,重,离异,父母双亡,没有孩子,有山,堵车,微风,中雪,小,0.7709999999999999,1,危险等级3
3512,41,初中,男,165.1,74.8,中,丧偶,父母双亡,没有孩子,有山,堵车,烈风,大到暴雪,小,0.5965,1,危险等级2
3513,23,初中,男,177.8,73.9,轻,丧偶,父母双亡,没有孩子,有山,堵车,劲风,雨夹雪,大,0.605,1,危险等级2
3514,39,高中及以上,男,190.5,92.5,轻,离异,父母双亡,没有孩子,有山,堵车,微风,中雪,中,0.574,1,危险等级2
3515,30,初中,男,175.3,68.0,重,丧偶,父母双亡,有多个子女,有山,堵车,轻风,多云,中,0.883,1,危险等级3
3516,28,高中及以上,男,160.0,78.0,轻,离异,父母双亡,有多个子女,平原,堵车,和风,多云,中,0.9420000000000001,1,危险等级3
3517,21,初中,男,177.8,79.8,重,离异,父母双亡,没有孩子,有山,通畅,劲风,阴天,小,0.96,1,危险等级3
3518,19,高中及以上,男,182.9,74.8,重,丧偶,父母双亡,有一子女,有山,通畅,强风,冻雨,大,0.775,1,危险等级3
3519,36,小学及以下,男,177.8,101.6,重,丧偶,父母双亡,有多个子女,平原,通畅,暴风,多云,中,0.639,1,危险等级2
3520,33,高中及以上,男,185.4,113.4,轻,丧偶,父母双亡,没有孩子,平原,通畅,大风,晴,中,0.5035,1,危险等级2
3521,39,初中,男,167.6,86.2,中,丧偶,父母双亡,有多个子女,有山,通畅,和风,大雨,中,0.7055,1,危险等级2
3522,23,初中,男,177.8,93.9,轻,丧偶,父母双亡,有一子女,有山,堵车,暴风,雾,大,0.8220000000000001,1,危险等级3
3523,20,初中,男,180.3,99.8,重,离异,父母双亡,有多个子女,有山,堵车,轻风,冻雨,大,0.95,1,危险等级3
3524,20,初中,男,170.2,86.2,中,离异,父母双亡,有一子女,有山,堵车,烈风,大雨,大,0.579,1,危险等级2
3525,23,高中及以上,男,170.2,88.5,重,离异,父母双亡,没有孩子,平原,通畅,狂风,小雪,中,0.509,1,危险等级2
3526,24,高中及以上,男,182.9,63.5,中,丧偶,父母双亡,没有孩子,平原,堵车,大风,霜冻,中,0.6609999999999999,1,危险等级2
3527,44,初中,男,172.7,76.2,轻,丧偶,父母双亡,有多个子女,有山,堵车,和风,多云,大,0.778,1,危险等级3
3528,49,初中,男,175.3,93.0,重,离异,父母双亡,有一子女,平原,通畅,狂风,暴雨,中,0.6495,1,危险等级3
3529,35,高中及以上,男,165.1,67.1,中,丧偶,父母双亡,有多个子女,有山,堵车,烈风,小雨,大,0.9129999999999999,1,危险等级3
3530,22,高中及以上,男,177.8,101.6,重,离异,父母双亡,有多个子女,有山,堵车,烈风,雷阵雨,大,0.508,1,危险等级2
3531,26,初中,男,154.9,103.0,中,离异,父母双亡,没有孩子,有山,堵车,微风,小雨,小,0.716,1,危险等级3
3532,37,初中,男,172.7,103.9,重,离异,父母双亡,有一子女,有山,通畅,轻风,霜冻,大,0.6940000000000001,1,危险等级3
3533,29,初中,男,175.3,59.4,轻,离异,父母双亡,有一子女,平原,堵车,暴风,多云,中,0.597,1,危险等级2
3534,23,高中及以上,男,170.2,91.2,中,丧偶,父母双亡,有一子女,有山,堵车,疾风,霜冻,大,0.75,1,危险等级2
3535,40,高中及以上,男,180.3,79.4,中,离异,父母双亡,有多个子女,有山,堵车,微风,大到暴雪,大,0.753,1,危险等级3
3536,23,初中,男,167.6,66.7,中,丧偶,父母双亡,没有孩子,有山,通畅,强风,晴,小,0.511,1,危险等级2
3537,25,高中及以上,男,175.3,130.6,轻,离异,父母双亡,有多个子女,有山,堵车,烈风,大到暴雪,中,0.6855,1,危险等级3
3538,51,高中及以上,男,175.3,89.8,重,离异,父母双亡,没有孩子,有山,通畅,软风,小雨,中,0.593,1,危险等级2
3539,39,高中及以上,男,182.9,108.9,重,丧偶,父母双亡,有一子女,平原,堵车,强风,冻雨,小,0.68,1,危险等级2
3540,29,高中及以上,男,175.3,81.6,轻,离异,父母双亡,没有孩子,有山,堵车,劲风,雾,中,0.6435,1,危险等级3
3541,28,初中,男,182.9,94.3,轻,丧偶,父母双亡,有一子女,有山,堵车,无风,大到暴雪,小,0.667,1,危险等级2
3542,25,初中,男,180.3,70.3,中,离异,父母双亡,有一子女,平原,堵车,微风,阴天,小,0.5025,1,危险等级2
3543,34,初中,男,177.8,85.7,中,离异,父母双亡,有多个子女,有山,堵车,疾风,晴,中,0.6829999999999999,1,危险等级3
3544,21,高中及以上,男,170.2,74.8,轻,丧偶,父母双亡,有一子女,平原,通畅,无风,晴,中,0.7290000000000001,1,危险等级2
3545,24,高中及以上,男,177.8,74.8,轻,离异,父母双亡,没有孩子,有山,堵车,轻风,阴天,小,0.7190000000000001,1,危险等级3
3546,25,高中及以上,男,182.9,81.6,重,离异,父母双亡,有一子女,有山,通畅,微风,雷阵雨,中,0.6645,1,危险等级3
3547,22,高中及以上,男,188.0,105.2,中,丧偶,父母双亡,有多个子女,平原,堵车,无风,阴天,中,0.7040000000000001,1,危险等级2
3548,18,初中,男,174.42525773195874,64.4,重,离异,父母双亡,有多个子女,平原,通畅,台风,大雨,大,0.7509999999999999,1,危险等级3
3549,38,初中,男,160.0,59.0,中,丧偶,父母双亡,没有孩子,有山,通畅,台风,暴雨,小,0.5429999999999999,1,危险等级2
3550,26,小学及以下,男,172.7,62.1,重,离异,父母双亡,没有孩子,平原,通畅,和风,大雨,大,0.922,1,危险等级3
3551,35,高中及以上,男,175.3,68.0,轻,丧偶,父母双亡,没有孩子,有山,堵车,无风,暴雨,中,0.93,1,危险等级3
3552,31,初中,男,175.1,70.0,轻,丧偶,父母双亡,有一子女,有山,堵车,暴风,中雨,中,0.632,1,危险等级2
3553,31,高中及以上,男,177.8,71.7,重,离异,父母双亡,有多个子女,有山,通畅,烈风,阴天,小,0.7,1,危险等级3
3554,23,小学及以下,男,175.3,83.9,轻,离异,父母双亡,有多个子女,平原,通畅,烈风,阴天,小,0.848,1,危险等级3
3555,50,初中,男,167.6,63.9,轻,丧偶,父母双亡,有一子女,有山,通畅,无风,小雨,小,0.621,1,危险等级2
3556,21,初中,男,172.7,83.1,轻,离异,父母双亡,没有孩子,有山,通畅,大风,小雪,大,0.9179999999999999,1,危险等级3
3557,38,高中及以上,男,172.7,70.8,轻,丧偶,父母双亡,没有孩子,有山,通畅,无风,小雨,中,0.639,1,危险等级2
3558,34,高中及以上,男,182.9,79.4,轻,离异,父母双亡,没有孩子,有山,通畅,和风,小雨,小,0.919,1,危险等级3
3559,34,高中及以上,男,187.9,83.5,重,离异,父母双亡,有一子女,有山,通畅,和风,雾,中,0.7115,1,危险等级3
3560,34,高中及以上,男,167.6,75.7,中,丧偶,父母双亡,没有孩子,平原,通畅,狂风,雷阵雨,中,0.6025,1,危险等级2
3561,28,高中及以上,男,172.7,65.8,中,离异,父母双亡,没有孩子,有山,通畅,微风,中雨,大,0.789,1,危险等级3
3562,46,初中,女,167.6,53.5,中,离异,父母双亡,没有孩子,平原,堵车,轻风,暴雨,中,0.5615,1,危险等级2
3563,41,高中及以上,男,172.7,68.1,轻,丧偶,父母双亡,有一子女,平原,通畅,烈风,雷阵雨,中,0.5665,1,危险等级2
3564,40,高中及以上,男,180.3,71.2,重,丧偶,父母双亡,没有孩子,平原,堵车,强风,中雨,大,0.8909999999999999,1,危险等级3
3565,23,高中及以上,女,163.6,58.1,重,丧偶,父母双亡,有多个子女,平原,堵车,劲风,雨夹雪,中,0.691,1,危险等级2
3566,25,初中,女,162.7,54.9,轻,离异,父母双亡,有多个子女,有山,通畅,微风,雾,中,0.609,1,危险等级2
3567,20,高中及以上,男,170.1,61.2,重,丧偶,父母双亡,有多个子女,平原,通畅,暴风,雾,中,0.625,1,危险等级2
3568,24,初中,男,182.9,144.2,中,丧偶,父母双亡,有一子女,有山,通畅,狂风,雾,大,0.943,1,危险等级3
3569,40,初中,男,185.4,98.4,中,离异,父母双亡,有多个子女,平原,堵车,暴风,中雪,小,0.5015,1,危险等级2
3570,39,高中及以上,男,187.9,97.5,中,丧偶,父母双亡,有多个子女,平原,堵车,大风,小雪,小,0.625,1,危险等级2
3571,40,高中及以上,男,180.3,106.6,中,离异,父母双亡,有多个子女,有山,通畅,狂风,阴天,中,0.838,1,危险等级3
3572,30,初中,男,182.9,86.1,轻,丧偶,父母双亡,有一子女,有山,堵车,台风,雨夹雪,大,0.9840000000000001,1,危险等级3
3573,35,高中及以上,男,177.8,63.5,中,离异,父母双亡,有多个子女,有山,堵车,大风,大到暴雪,中,0.624,1,危险等级3
3574,25,高中及以上,男,175.3,113.4,重,丧偶,父母双亡,没有孩子,有山,通畅,微风,暴雨,大,0.7559999999999999,1,危险等级2
3575,23,高中及以上,男,177.8,90.7,轻,离异,父母双亡,有一子女,平原,通畅,微风,冻雨,中,0.9209999999999999,1,危险等级3
3576,24,初中,男,185.4,81.6,轻,丧偶,父母双亡,没有孩子,有山,通畅,疾风,中雪,大,0.504,1,危险等级2
3577,28,高中及以上,男,175.3,90.7,轻,离异,父母双亡,有多个子女,平原,通畅,暴风,冻雨,中,0.622,1,危险等级3
3578,23,高中及以上,男,180.3,74.8,轻,离异,父母双亡,有一子女,平原,堵车,疾风,霜冻,大,0.738,1,危险等级3
3579,21,小学及以下,男,182.9,67.1,重,离异,父母双亡,有一子女,平原,通畅,无风,中雨,小,0.935,1,危险等级3
3580,26,初中,男,187.9,59.4,中,丧偶,父母双亡,没有孩子,平原,堵车,疾风,暴雨,中,0.807,1,危险等级3
3581,34,初中,男,177.8,51.7,中,丧偶,父母双亡,有一子女,平原,通畅,微风,中雪,大,0.7335,1,危险等级2
3582,30,初中,男,165.1,80.3,中,丧偶,父母双亡,有一子女,有山,通畅,强风,多云,中,0.8009999999999999,1,危险等级3
3583,49,高中及以上,男,175.3,98.4,轻,丧偶,父母双亡,没有孩子,平原,通畅,强风,霜冻,小,0.753,1,危险等级2
3584,29,高中及以上,男,177.8,88.0,轻,丧偶,父母双亡,没有孩子,有山,通畅,劲风,雾,大,0.6405,1,危险等级2
3585,24,初中,男,175.3,89.8,重,离异,父母双亡,没有孩子,有山,通畅,大风,雷阵雨,小,0.63,1,危险等级3
3586,31,高中及以上,男,175.3,91.6,重,离异,父母双亡,有一子女,平原,堵车,烈风,暴雨,大,0.738,1,危险等级3
3587,29,初中,男,182.9,133.8,重,离异,父母双亡,有一子女,有山,通畅,烈风,小雪,小,0.6609999999999999,1,危险等级3
3588,32,小学及以下,男,172.7,72.1,中,丧偶,父母双亡,有一子女,有山,通畅,强风,晴,大,0.657,1,危险等级2
3589,22,初中,男,185.4,98.0,中,丧偶,父母双亡,有一子女,有山,通畅,暴风,大到暴雪,中,0.5765,1,危险等级2
3590,51,高中及以上,男,170.2,88.0,轻,离异,父母双亡,有多个子女,平原,堵车,无风,雨夹雪,大,0.552,1,危险等级2
3591,24,初中,男,180.3,81.6,轻,丧偶,父母双亡,没有孩子,平原,通畅,微风,雨夹雪,小,0.907,1,危险等级3
3592,21,高中及以上,男,180.3,73.0,中,离异,父母双亡,有一子女,平原,通畅,无风,暴雨,小,0.7659999999999999,1,危险等级3
3593,28,高中及以上,男,172.7,89.8,轻,离异,父母双亡,没有孩子,平原,通畅,无风,小雨,中,0.599,1,危险等级2
3594,46,高中及以上,男,182.9,85.3,重,丧偶,父母双亡,有多个子女,有山,堵车,狂风,雷阵雨,大,0.6155,1,危险等级2
3595,47,高中及以上,男,193.0,81.2,重,丧偶,父母双亡,有一子女,有山,通畅,狂风,中雪,小,0.522,1,危险等级2
3596,42,高中及以上,男,177.8,89.8,重,离异,父母双亡,没有孩子,有山,通畅,台风,中雨,小,0.7040000000000001,1,危险等级3
3597,28,高中及以上,男,167.6,92.5,中,丧偶,父母双亡,有一子女,有山,堵车,和风,小雪,大,0.748,1,危险等级2
3598,34,初中,男,188.0,99.3,轻,丧偶,父母双亡,没有孩子,有山,通畅,轻风,冰雹,小,0.64,1,危险等级2
3599,39,高中及以上,男,182.9,88.9,重,丧偶,父母双亡,没有孩子,平原,堵车,暴风,中雪,小,0.6135,1,危险等级2
3600,45,初中,男,172.7,102.1,中,丧偶,父母双亡,有一子女,有山,通畅,微风,雾,大,0.503,1,危险等级2
3601,21,初中,男,167.6,78.9,中,离异,父母双亡,有一子女,平原,通畅,大风,小雨,大,0.736,1,危险等级3
3602,24,初中,男,167.6,67.6,中,丧偶,父母双亡,有多个子女,有山,通畅,狂风,冰雹,小,0.5515,1,危险等级2
3603,40,初中,男,177.8,134.3,重,丧偶,父母双亡,有多个子女,平原,堵车,无风,大到暴雪,大,0.623,1,危险等级2
3604,27,高中及以上,男,167.6,70.3,轻,丧偶,父母双亡,没有孩子,平原,堵车,和风,雨夹雪,中,0.517,1,危险等级2
3605,30,小学及以下,男,180.3,105.7,重,丧偶,父母双亡,没有孩子,有山,通畅,狂风,小雨,中,0.725,1,危险等级2
3606,22,初中,男,177.8,88.0,重,丧偶,父母双亡,没有孩子,平原,堵车,无风,多云,中,0.8859999999999999,1,危险等级3
3607,20,初中,男,167.6,70.8,轻,离异,父母双亡,有多个子女,有山,堵车,强风,多云,大,0.7305,1,危险等级3
3608,20,初中,男,165.1,83.0,中,丧偶,父母双亡,有一子女,平原,通畅,烈风,阴天,大,0.5855,1,危险等级2
